District,Block,School Name,School ID,NO. OF TEACHERS WHO STARTED THE PROJECT,NO. OF TEACHERS WHO ARE IN PROGRESS,NO. OF TEACHERS WHO SUBMITTED THE PROJECT,GRAND TOTAL,COMPLETE,INCOMPLETE
Saran,Dariapur,Ms Derani,10170404801,0,0,1,1,1,0
Saran,Dariapur,Ms Jitwarpur,10170405201,1,0,0,1,0,1
Saran,Dariapur,Ms Mujauna,10170403701,1,0,0,1,0,1
Saran,Dariapur,Ms Tarwan Mangarpal,10170402501,0,0,1,1,1,0
Saran,Dariapur,Ums Fursatpur Urdu,10170400601,0,0,1,1,1,0
Saran,Dariapur,Ums Harna,10170408001,1,0,0,1,0,1
Saran,Dariapur,Ums Kakarahat,10170405001,0,0,1,1,1,0
Saran,Dariapur,Ums Manpur,10170404501,1,0,0,1,0,1
Saran,Dariapur,Ums Manpura Kanya,10170410601,1,0,0,1,0,1
Saran,Dariapur,Ums Nanfar,10170401201,0,0,1,1,1,0
Saran,Dariapur,Ums Pirari Kanya,10170400102,1,0,0,1,0,1
Saran,Dariapur,Ums Sikandara Manpura,10170410701,1,0,0,1,0,1
Saran,Dariapur,Ums Urdu Sutihar Tole Jumman,10170405104,0,0,1,1,1,0
Saran,Dighwara,Ums Dighwara,10170504701,1,0,0,1,0,1
Saran,Dighwara,Ums Ishupur,10170501201,3,0,0,3,0,1
Saran,Dighwara,Ums Ishupur Kritpur,10170501301,1,0,0,1,0,1
Saran,Dighwara,Ums Mathurapur Bodha Chapra,10170500603,1,0,0,1,0,1
Saran,Dighwara,Ums Tarwan Kanya,10170503603,0,0,0,0,0,1
Saran,Dighwara,Upgraded Hs Malkhachak,10170503301,0,0,1,1,1,0
Saran,Ekma,Ms Atarsan,10170600701,1,0,0,1,0,1
Saran,Ekma,Ms Ekari Pur,10170606201,1,0,0,1,0,1
Saran,Ekma,Ms Hussepur,10170603901,0,0,1,1,1,0
Saran,Ekma,Ms Kesari,10170605801,2,0,0,2,0,1
Saran,Ekma,Ms Rampur Bindalal,10170606501,1,0,0,1,0,1
Saran,Ekma,Ms Saraon,10170601601,1,0,0,1,0,1
Saran,Ekma,Ps.Fuchati Khurd,10170604301,1,0,0,1,0,1
Saran,Ekma,Ums Baal,10170602601,2,0,0,2,0,1
Saran,Ekma,Ums Banwari Amnour,10170604101,1,0,0,1,0,1
Saran,Ekma,Ums Chhitrawalia,10170606601,1,0,0,1,0,1
Saran,Ekma,Ums Madhopur,10170602801,0,0,1,1,1,0
Saran,Ekma,Ums Pachua,10170604201,0,0,2,2,1,0
Saran,Ekma,Ums Parsa Gadh Hindi,10170606101,1,0,0,1,0,1
Saran,Ekma,Ums Reeth,10170603401,0,0,1,1,1,0
Saran,Ekma,Ums Vishnupur Kala,10170606802,1,0,0,1,0,1
Saran,Ekma,Upgraded Hs Eksaar,10170603101,0,0,1,1,1,0
Saran,Garkha,Ms Mahadeo Basant,10170707703,2,0,0,2,0,1
Saran,Garkha,Ms Mahamada,10170701901,0,0,1,1,1,0
Saran,Garkha,Ums Chhotajhauwan,10170708201,1,0,0,1,0,1
Saran,Garkha,Ums Kothia,10170705902,2,0,0,2,0,1
Saran,Garkha,Ums Madanpur Kanya,10170705904,3,0,0,3,0,1
Saran,Garkha,Ums Maiki,10170703901,1,0,0,1,0,1
Saran,Garkha,Ums Mubarakpur,10170701201,1,0,0,1,0,1
Saran,Garkha,Ums Mura,10170708501,1,0,0,1,0,1
Saran,Garkha,Ums Paharpur,10170701301,2,0,0,2,0,1
Saran,Garkha,Ums Pathra,10170700201,1,0,0,1,0,1
Saran,Garkha,Ums Rasidpur,10170700401,1,0,0,1,0,1
Saran,Garkha,Ums Sadhpur,10170700701,1,0,0,1,0,1
Saran,Ishuapur,Ums Gangoi,10170803301,1,0,0,1,0,1
Saran,Ishuapur,Ums Urdu Mahuli Haji Tola,10170804702,0,0,1,1,1,0
Saran,Ishuapur,Ums Usari Kala,10170804201,1,0,0,1,0,1
Saran,Jalalpur,Bs Bangra,10170906201,1,0,0,1,0,1
Saran,Jalalpur,Ms Bhatkeshri,10170901001,1,0,0,1,0,1
Saran,Jalalpur,Ums Deoria,10170901401,1,0,0,1,0,1
Saran,Jalalpur,Ums Jalalpur,10170904402,0,0,1,1,1,0
Saran,Jalalpur,Ums Khoradih,10170902901,1,0,0,1,0,1
Saran,Jalalpur,Ums Kopa Urdu,10170902106,1,0,0,1,0,1
Saran,Jalalpur,Ums Nathanpura,10170900601,0,0,1,1,1,0
Saran,Jalalpur,Ums Pokhar Bhinda Harizan,10170902702,0,0,1,1,1,0
Saran,Jalalpur,Ums Sawari Puri Tola,10170903002,1,0,0,1,0,1
Saran,Jalalpur,Ums Shankardih,10170903901,0,0,1,1,1,0
Saran,Lahladpur,Ms Basahi Hindi,10171001901,0,0,1,1,1,0
Saran,Lahladpur,Ms Panditpur,10171000101,3,0,0,3,0,1
Saran,Lahladpur,Ums Banpura,10171002601,1,0,1,2,0,1
Saran,Lahladpur,Ums Lauwan Khurd,10171003301,1,0,0,1,0,1
Saran,Lahladpur,Ums Murarpur Urdu,10171003501,2,0,0,2,0,1
Saran,Lahladpur,Ums Sonia,10171000301,0,0,1,1,1,0
Saran,Lahladpur,Upgraged Hs Mirjapur Murarpur,10171003201,1,0,0,1,0,1
Saran,Maker,Ms Kaituka Nandan,10171101901,1,0,0,1,0,1
Saran,Maker,Ms Kaitukalachhi,10171104102,1,0,0,1,0,1
Saran,Maker,Ums Fulwariya,10171100801,1,0,0,1,0,1
Saran,Maker,Ums Ganj Masuriya,10171104001,1,0,0,1,0,1
Saran,Maker,Ums Tara Amnour Hindi,10171100201,1,0,0,1,0,1
Saran,Manjhi,Ms Jaitpur,10171208701,0,0,0,0,0,1
Saran,Manjhi,Ms Kohra,10171210101,1,0,0,1,0,1
Saran,Manjhi,Ms Mahammad Pur,10171200101,0,0,1,1,1,0
Saran,Manjhi,Ms Mubarkpur,10171201001,0,0,1,1,1,0
Saran,Manjhi,Ms Nandpur,10171207301,0,0,2,2,1,0
Saran,Manjhi,Ms Singahi,10171200301,1,0,0,1,0,1
Saran,Manjhi,Ums Bhajauna Balak,10171205201,0,0,0,0,0,1
Saran,Manjhi,Ums Ghorhat Mathiya,10171204202,1,0,0,1,0,1
Saran,Manjhi,Ums Kalan,10171200501,2,0,0,2,0,1
Saran,Manjhi,Ums Kaurudhauru,10171206502,1,0,0,1,0,1
Saran,Manjhi,Ums Majhanpura,10171206601,1,0,0,1,0,1
Saran,Manjhi,Ums Mathanpura,10171200201,1,0,1,2,0,1
Saran,Manjhi,Ums Muhammdpur Ke Mathiyan,10171200105,1,0,0,1,0,1
Saran,Manjhi,Ums Narawan,10171201201,0,0,0,0,0,1
Saran,Manjhi,Ums Samta Par,10171210301,1,0,0,1,0,1
Saran,Manjhi,"Upgraded +2 School,  Nachap",10171205301,0,0,1,1,1,0
Saran,Manjhi,"Upgraded +2 School,  Sitalpur",10171203001,0,0,1,1,1,0
Saran,Marhowrah,Ms Siswa Rasoolpur,10171302101,1,0,0,1,0,1
Saran,Marhowrah,Ums Chanda,10171306701,1,0,0,1,0,1
Saran,Marhowrah,Ums Nanjora Tola Rampur,10171300601,1,0,0,1,0,1
Saran,Marhowrah,Ums Narayanpur,10171303802,0,0,1,1,1,0
Saran,Marhowrah,Ums Sani Chanda,10171303002,0,0,1,1,1,0
Saran,Marhowrah,"Upgraded +2 School, Israuli",10171301401,0,0,1,1,1,0
Saran,Marhowrah,"Upgraded +2 School, Masaha",10171306601,0,0,1,1,1,0
Saran,Masrak,Bs Bansohi,10171402901,0,0,0,0,0,1
Saran,Masrak,Bs Hansapir,10171402501,1,0,0,1,0,1
Saran,Masrak,Ms Bangara,10171402301,2,0,0,2,0,1
Saran,Masrak,Ps Bansohi,10171402902,0,0,1,1,1,0
Saran,Masrak,Ums Bahrauli,10171403201,1,0,1,2,0,1
Saran,Masrak,Ums Bahrauli Pandey Tola,10171403203,0,0,0,0,0,1
Saran,Masrak,Ums Chakiya,10171402801,1,0,0,1,0,1
Saran,Masrak,Ums Chandbarwa,10171403102,1,0,0,1,0,1
Saran,Masrak,Ums Chhapiya Chhap,10171402101,0,0,1,1,1,0
Saran,Masrak,Ums Hanumanganj,10171403601,1,0,0,1,0,1
Saran,Masrak,Ums Madarpur,10171405701,1,0,0,1,0,1
Saran,Masrak,Ums Sirsa Jalalpur,10171405901,0,0,1,1,1,0
Saran,Masrak,Upgraded Hs Dumduma,10171403001,1,0,0,1,0,1
Saran,Nagra,Kanya Ps Govindpur,10171501901,1,0,0,1,0,1
Saran,Panapur,Bs Karcholiya,10171604601,1,0,0,1,0,1
Saran,Panapur,Ms  Rasauli,10171600101,1,0,0,1,0,1
Saran,Panapur,Ms Satjora,10171603001,1,0,0,1,0,1
Saran,Panapur,"Uchh Madhyamik Vidyalay, Rasauli",10171600204,1,0,0,1,0,1
Saran,Panapur,Ums Bagadhiha,10171603301,1,0,0,1,0,1
Saran,Panapur,Ums Bakwan Shiv Mandir,10171600302,1,0,0,1,0,1
Saran,Panapur,Ums Marwa Basahiya,10171603701,0,0,1,1,1,0
Saran,Panapur,Ums Muralimath,10171602501,1,0,0,1,0,1
Saran,Panapur,Ums Satjora Urdu,10171603002,1,0,0,1,0,1
Saran,Parsa,Ms Molnapur,10171706002,1,0,0,1,0,1
Saran,Parsa,Ms Narayanpur,10171705601,0,0,1,1,1,0
Saran,Parsa,Ms Pachrukhi,10171705502,0,0,1,1,1,0
Saran,Parsa,Ms Parsa,10171700102,1,0,0,1,0,1
Saran,Parsa,Ms Parsa Kanya,10171700103,1,0,0,1,0,1
Saran,Parsa,Ms Parsauna,10171701002,1,0,0,1,0,1
Saran,Parsa,Ms Shobhepur,10171706001,0,0,2,2,1,0
Saran,Parsa,Ums Anyay,10171705001,0,0,1,1,1,0
Saran,Parsa,Ums Banauta Mukund,10171703101,1,0,0,1,0,1
Saran,Parsa,Ums Bariyarpur,10171703901,1,0,0,1,0,1
Saran,Parsa,Ums Bhagwanpur,10171701601,1,0,0,1,0,1
Saran,Parsa,Ums Chainpur Tole Pachlakh,10171703301,3,0,0,3,0,1
Saran,Parsa,Ums Chaksahbaj Balak,10171700901,1,0,0,1,0,1
Saran,Parsa,Ums Fatehpur,10171702201,1,0,0,1,0,1
Saran,Parsa,Ums Gopalpur,10171705401,0,0,2,2,1,0
Saran,Parsa,Ums Kohra Hindi,10171702601,0,0,1,1,1,0
Saran,Parsa,Ums Kohra Urdu,10171702602,1,0,0,1,0,1
Saran,Parsa,Ums Kuari Bir,10171704201,1,0,0,1,0,1
Saran,Parsa,Ums Langarpura,10171705301,1,0,0,1,0,1
Saran,Parsa,Ums Parsauna Kanya,10171701003,0,0,1,1,1,0
Saran,Parsa,Ums Pojhi,10171706601,0,0,1,1,1,0
Saran,Parsa,Ums Samastpura,10171703601,0,0,1,1,1,0
Saran,Parsa,Ums Shobhe Parsa Balak,10171700302,1,0,0,1,0,1
Saran,Parsa,Upgraded High School Bankerwan Bhaw,10171703201,0,0,1,1,1,0
Saran,Parsa,Upgraded Hs Bari Sirisiya,10171705701,0,0,1,1,1,0
Saran,Revelganj,Ms Sitab Diyara,10171801901,1,0,0,1,0,1
Saran,Revelganj,Ums  Aulli Kanya,10171801201,1,0,0,1,0,1
Saran,Revelganj,Ums Raghopur,10171802601,0,0,1,1,1,0
Saran,Sonepur,Ms Babhangawan,10171900601,1,0,0,1,0,1
Saran,Sonepur,Ms Barbatta,10171906001,1,0,0,1,0,1
Saran,Sonepur,Ms Paharichak Kanya,10171905301,1,0,0,1,0,1
Saran,Sonepur,Ms Shishu Sangh Sonepur,10171905401,2,0,0,2,0,1
Saran,Sonepur,Ums Anand Pur,10171905901,0,0,1,1,1,0
Saran,Sonepur,Ums Badurahi,10171902901,1,0,0,1,0,1
Saran,Sonepur,Ums Baherwa Gachi,10171900702,1,0,0,1,0,1
Saran,Sonepur,Ums Bakarpur,10171904001,1,0,0,1,0,1
Saran,Sonepur,Ums Batrauli -1,10171903902,1,0,0,1,0,1
Saran,Sonepur,Ums Chausia,10171903201,2,0,0,2,0,1
Saran,Sonepur,Ums Chhitarchak,10171903002,1,0,0,1,0,1
Saran,Sonepur,Ums Damodarpur,10171904701,1,0,0,1,0,1
Saran,Sonepur,Ums Gangajal,10171902801,1,0,0,1,0,1
Saran,Sonepur,Ums Harijan Toli Jaitiya,10171900303,3,0,0,3,0,1
Saran,Sonepur,Ums Hasnpur,10171901501,1,0,0,1,0,1
Saran,Sonepur,Ums Kharia Dih,10171904203,1,0,0,1,0,1
Saran,Sonepur,Ums Sitab Ganj,10171901602,1,0,0,1,0,1
Saran,Sonepur,Ums Sonepur Adam Urdu,10171905502,1,0,0,1,0,1
Saran,Sonepur,Ums Sultanpur,10171902701,1,0,1,2,0,1
Saran,Taraiya,Ms Parauna Kanya,10172003702,1,0,0,1,0,1
Saran,Taraiya,Ums Pachrour,10172002601,2,0,0,2,0,1
Sheikhpura,Ariyari,M.S Nabinagar Karkrar,10262203904,0,0,1,1,1,0
Sheikhpura,Ariyari,U.M.S  Rampur (Urdu),10262203702,0,0,1,1,1,0
Sheikhpura,Barbigha,U.M.S. Kajifatuchak,10262902501,1,0,0,1,0,1
Sheikhpura,Barbigha,U.M.S. Ukhdi,10262902001,1,0,0,1,0,1
Sheikhpura,Ghat Kusumbha,U.H.S. Gagaor,10262001401,1,0,0,1,0,1
Sheikhpura,Ghat Kusumbha,U.M.S. Bhadausi,10262000601,1,0,0,1,0,1
Sheikhpura,Sheikhpura,M.S Kaithawan,10262710801,1,0,1,2,0,1
Sheikhpura,Sheikhpura,M.S. Ramnu Bigha,10262701501,1,0,0,1,0,1
Sheikhpura,Sheikhpura,U.M.S.  Tarachha,10262700801,0,0,1,1,1,0
Sheikhpura,Sheikhpura,U.M.S. Devara,10262704401,1,0,0,1,0,1
Sheikhpura,Sheikhpura,U.M.S. Dharampur,10262705901,1,0,0,1,0,1
Sheikhpura,Sheikhpura,Utkramit Higher Secondary School Badshahpur,10262702101,1,0,0,1,0,1
Sheikhpura,Shekhopur Sarai,M.S. Shekhopur Bazar,10262800702,1,0,0,1,0,1
Sheikhpura,Shekhopur Sarai,U.M.S. Shekhopur Dih,10262800701,1,0,0,1,0,1
Sheohar,Dumri Katsari,M.S. Udai Chhapra Maktab,10031702101,0,0,1,1,1,0
Sheohar,Dumri Katsari,U.H.S Bathan,10031701101,1,0,0,1,0,1
Sheohar,Piprarhi,M.S. Amba Kala,10030101202,0,0,1,1,1,0
Sheohar,Piprarhi,M.S. Dekuli Dhrampur,10030101701,0,0,1,1,1,0
Sheohar,Piprarhi,M.S. Kuama,10030101602,1,0,0,1,0,1
Sheohar,Piprarhi,M.S. Ratanpur Balak,10030100902,1,0,0,1,0,1
Sheohar,Purnahiya,U.M.S. Thikha,10032202601,1,0,0,1,0,1
Sheohar,Sheohar,U.M.S. Kahtarwa Kanya,10030201002,1,0,0,1,0,1
Sheohar,Tariyani,M.S. Khajepur,10030301801,1,0,0,1,0,1
Sheohar,Tariyani,M.S. Paharpur,10030305301,1,0,0,1,0,1
Sitamarhi,Bairgania,M.S. Chakwa Urdu,10040802402,1,0,0,1,0,1
Sitamarhi,Bajpatti,M.S. Bangaon Got,10041405906,1,0,0,1,0,1
Sitamarhi,Bajpatti,M.S. Madhurapur Mandal Tol,10041401703,1,0,0,1,0,1
Sitamarhi,Bajpatti,M.S. Pipradhi Urdu,10041400902,1,0,0,1,0,1
Sitamarhi,Bajpatti,U.H.S. Basaha,10041402508,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Bakhri,10041000901,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Basbitti,10041003501,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Dianchapra,10041004701,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Hajipur,10041004301,0,0,0,0,0,1
Sitamarhi,Bathnaha,M.S. Lattipur,10041002801,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Madhubani Got,10041002601,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Majhaulia,10041001001,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Matyar Uttari,10041004902,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Purnahiya,10041008001,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Rampur (New Sch.),10041004002,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Rupauli Rupahra,10041002401,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S. Sahpur Sitalpatti,10041004501,0,0,1,1,1,0
Sitamarhi,Bathnaha,M.S. Sonma,10041000103,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S.Bhalhi,10041003104,1,0,0,1,0,1
Sitamarhi,Bathnaha,M.S.Chhatwagarh,10041004001,1,0,1,2,0,1
Sitamarhi,Bathnaha,U.H.S. Ranauli,10041000301,0,0,1,1,1,0
Sitamarhi,Bathnaha,U.H.S. Yamuna Barahi,10041002001,1,0,0,1,0,1
Sitamarhi,Majorganj,M.S. Harpur Kala,10040903901,2,0,0,2,0,1
Sitamarhi,Nanpur,M.S. Chaupar Khurd,10041603401,1,0,0,1,0,1
Sitamarhi,Nanpur,M.S. Majhaur,10041601001,1,0,0,1,0,1
Sitamarhi,Nanpur,M.S. Mani Yadih,10041603701,1,0,0,1,0,1
Sitamarhi,Nanpur,M.S. Yadupatti,10041601701,0,0,0,0,0,1
Sitamarhi,Parihar,M.S Chandpura Urdu,10041200107,1,0,0,1,0,1
Sitamarhi,Parihar,M.S Ekdandi Urdu,10041205203,1,0,0,1,0,1
Sitamarhi,Parihar,M.S. Bara Dakshin,10041203202,0,0,0,0,0,1
Sitamarhi,Parihar,M.S. Bathaura North,10041200602,1,0,0,1,0,1
Sitamarhi,Parihar,M.S. Bishnupur Uttar,10041202403,0,0,4,4,1,0
Sitamarhi,Parihar,M.S. Khopraha,10041206703,1,0,0,1,0,1
Sitamarhi,Parihar,M.S. Maisaha,10041205202,0,0,0,0,0,1
Sitamarhi,Parihar,M.S. Parsa Urdu,10041207603,1,0,0,1,0,1
Sitamarhi,Parihar,M.S. Sahasram,10041205701,1,0,0,1,0,1
Sitamarhi,Parihar,M.S. Shivnagar,10041202602,1,0,0,1,0,1
Sitamarhi,Parihar,M.S. Sisautia,10041206101,0,0,1,1,1,0
Sitamarhi,Pupri,M.S. Bahilwara,10041500301,1,0,0,1,0,1
Sitamarhi,Riga,M.S. Kailash Babhangawa,10040701102,1,0,0,1,0,1
Sitamarhi,Riga,M.S. Riga Mil,10040700811,0,0,1,1,1,0
Sitamarhi,Riga,M.S. Sonar,10040700501,1,0,0,1,0,1
Sitamarhi,Riga,M.S.Babhangama,10040701105,1,0,0,1,0,1
Sitamarhi,Runni Saidpur,M.S. Korlahia,10040409901,1,0,0,1,0,1
Sitamarhi,Runni Saidpur,M.S. Raipur,10040408201,1,0,0,1,0,1
Sitamarhi,Runni Saidpur,M.S. Rampur Chakki,10040409801,1,0,0,1,0,1
Sitamarhi,Runni Saidpur,M.S. Tarma,10040402703,0,0,0,0,0,1
Sitamarhi,Runni Saidpur,M.S. Tikauli,10040402501,1,0,0,1,0,1
Sitamarhi,Sonbarsa,M.S. Ghurghura,10041106701,1,0,0,1,0,1
Sitamarhi,Suppi,M.S. Barahi Chintaman,10042102501,1,0,0,1,0,1
Sitamarhi,Suppi,M.S. Maniyari Sanskrit,10042101102,1,0,0,1,0,1
Sitamarhi,Suppi,M.S. Masahi,10042103401,1,0,0,1,0,1
Sitamarhi,Suppi,M.S. Nanhkar Simardah,10042103101,1,0,0,1,0,1
Sitamarhi,Suppi,M.S. Ramna Amba,10042104401,1,0,0,1,0,1
Sitamarhi,Sursand,M.S. Sondhi,10041300501,1,0,0,1,0,1
Sitamarhi,Sursand,M.S. Sursand Uttari 1,10041303802,1,0,0,1,0,1
Siwan,Andar,Basic School Jaijor,10160110002,1,0,0,1,0,1
Siwan,Andar,M. S. Andar Girls,10160109802,1,0,0,1,0,1
Siwan,Andar,M. S. Bhawraj Pur,10160106802,1,0,1,2,0,1
Siwan,Andar,M.S.Asaon,10160104401,1,0,1,2,0,1
Siwan,Andar,M.S.Fazilpur Kandh Pakar,10160104201,2,0,0,2,0,1
Siwan,Andar,Nps Parsahatola,10160103403,1,0,0,1,0,1
Siwan,Andar,U.M.S. Belahi East,10160107202,1,0,0,1,0,1
Siwan,Andar,U.M.S. Jamalpur,10160109601,1,0,1,2,0,1
Siwan,Andar,U.M.S.Khardara,10160105001,1,0,0,1,0,1
Siwan,Andar,U.M.S.Manpur Pateji Hindi,10160104902,1,0,0,1,0,1
Siwan,Andar,Upgraded High School Khedhay,10160102701,1,0,0,1,0,1
Siwan,Barharia,U.M. S. Chak Padrauna,10160204701,1,0,0,1,0,1
Siwan,Barharia,U.M.S. Balapur.,10160206301,1,0,0,1,0,1
Siwan,Barharia,U.M.S. Pakri.,10160200801,1,0,0,1,0,1
Siwan,Barharia,U.M.S. Siyari Karn.,10160201101,0,0,0,0,0,1
Siwan,Barharia,U.M.S.Maqtab Bhopatpur.,10160210301,1,0,0,1,0,1
Siwan,Barharia,Upgraded High School Kurwa,10160205801,1,0,0,1,0,1
Siwan,Basantpur,U.M.S. Bagaha Bagahi,10160305801,1,0,0,1,0,1
Siwan,Basantpur,U.M.S. Hariyama,10160304001,0,0,0,0,0,1
Siwan,Bhagwanpur Hatt,Basic S. Mundipur,10160409901,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M. S. Chorma.,10160400201,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M. S. Mora.,10160404602,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M.S. Brahm Asthan,10160408601,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M.S. Hilsar,10160408302,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M.S. Hulesara Girls,10160409701,2,0,0,2,0,1
Siwan,Bhagwanpur Hatt,M.S. Kauriya,10160407601,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M.S. Mahamda,10160400301,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,M.S. Mahammadpur Kanya,10160410701,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,P.S. Hasanpura,10160407001,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S Nawatola,10160409001,0,0,2,2,1,0
Siwan,Bhagwanpur Hatt,U.M.S. Chaugethiya,10160406702,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S. Gaziapur,10160400401,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S. Maghari Kanya,10160407201,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S. Piprahiya Tole Jalpurwa,10160410101,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S. Sah Tola Balhan,10160406101,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S. Shankarpur,10160402501,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S. Sipar,10160405501,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,U.M.S.Machhagra,10160408001,1,0,0,1,0,1
Siwan,Bhagwanpur Hatt,"Upgraded High School, Kauriya Basanti",10160407607,1,0,0,1,0,1
Siwan,Darauli,Adars Girls M. S. Darauli,10160605402,1,0,0,1,0,1
Siwan,Darauli,M. S. Belaon,10160607201,1,0,0,1,0,1
Siwan,Darauli,M. S. Darauli Boys,10160605401,1,0,0,1,0,1
Siwan,Darauli,M. S. Dumarahar Khurd,10160601501,1,0,0,1,0,1
Siwan,Darauli,M. S. Gauri,10160603101,1,0,0,1,0,1
Siwan,Darauli,M. S. Kanhauli,10160607101,2,0,0,2,0,1
Siwan,Darauli,M.S. Garwar,10160600401,0,0,0,0,0,1
Siwan,Darauli,M.S. Poonak,10160609702,2,0,0,2,0,1
Siwan,Darauli,M.S.Bishwaniya,10160606601,1,0,0,1,0,1
Siwan,Darauli,U.M.S. Chakri Girls,10160600801,1,0,0,1,0,1
Siwan,Darauli,U.M.S. Majhawalia,10160606401,1,0,0,1,0,1
Siwan,Darauli,U.M.S. Netwar,10160607401,1,0,0,1,0,1
Siwan,Darauli,U.M.S.Don Khurd.,10160603201,1,0,0,1,0,1
Siwan,Darauli,U.M.S.Sarea Rampur,10160602401,1,0,0,1,0,1
Siwan,Darauli,Ums Ramnagar Kakaria Dih,10160606901,0,0,1,1,1,0
Siwan,Darauli,Upg. High School Harnatanr,10160608002,1,0,0,1,0,1
Siwan,Darauli,"Upg. High School, Amarpur",10160602301,1,0,0,1,0,1
Siwan,Daraunda,M.S. Harsar Purvi,10160503201,1,0,0,1,0,1
Siwan,Daraunda,M.S. Kolhua,10160503501,1,0,0,1,0,1
Siwan,Daraunda,M.S. Ujain,10160509702,1,0,0,1,0,1
Siwan,Daraunda,U.M.S. Bodha Chhapra,10160509402,1,0,0,1,0,1
Siwan,Daraunda,U.M.S. Kothua Saranpur,10160509902,1,0,0,1,0,1
Siwan,Daraunda,U.M.S. Machhauta,10160508101,1,0,0,1,0,1
Siwan,Daraunda,U.M.S. Usti,10160506101,1,0,0,1,0,1
Siwan,Daraunda,"Upgraded High School, Sawan Bigrah",10160509501,1,0,0,1,0,1
Siwan,Gorea Kothi,M. S. Sarari.,10160702404,0,0,1,1,1,0
Siwan,Gorea Kothi,U.M.S Barhoga Kothi,10160701301,1,0,0,1,0,1
Siwan,Gorea Kothi,U.M.S. Barari  Girls,10160706602,0,0,1,1,1,0
Siwan,Gorea Kothi,U.M.S. Hulas Chhapra.,10160708501,0,0,1,1,1,0
Siwan,Gorea Kothi,U.M.S. Maktab Dudhra Takia,10160705302,1,0,0,1,0,1
Siwan,Gorea Kothi,U.M.S. Manjharia,10160708002,1,0,0,1,0,1
Siwan,Gorea Kothi,U.M.S. Pipra Girls,10160703602,2,0,0,2,0,1
Siwan,Gorea Kothi,U.M.S. Purandarpur,10160708101,0,0,1,1,1,0
Siwan,Gorea Kothi,U.M.S.Bahadurpur,10160706701,1,0,0,1,0,1
Siwan,Gorea Kothi,U.M.S.Karpaliya,10160710101,0,0,1,1,1,0
Siwan,Guthani,B.B. Nath M. S. Chittakhal,10160807901,0,0,1,1,1,0
Siwan,Guthani,M. S. Rewasi,10160808601,1,0,0,1,0,1
Siwan,Guthani,U.M. S. Balua Urdu,10160809702,1,0,0,1,0,1
Siwan,Guthani,U.M.S. Bahelia,10160801501,0,0,1,1,1,0
Siwan,Guthani,U.M.S. Piparpati,10160801701,1,0,0,1,0,1
Siwan,Guthani,U.M.S. Sonahula,10160805901,1,0,0,1,0,1
Siwan,Guthani,Upgraded High School Belauri,10160805202,1,0,0,1,0,1
Siwan,Hasanpura,Govt. C.B.M.S.Dhanawati Daroganagar,10161704402,1,0,0,1,0,1
Siwan,Hasanpura,U.M.S Harpur,10161701801,1,0,0,1,0,1
Siwan,Hasanpura,U.M.S. Arjal,10161701401,1,0,0,1,0,1
Siwan,Hasanpura,U.M.S. Jalalpur Urdu.,10161700401,1,0,0,1,0,1
Siwan,Hussainganj,M. S. Harihans Hindi.,10160905503,1,0,0,1,0,1
Siwan,Hussainganj,U.M. S. Chhapiya Buzurg.,10160904802,0,0,0,0,0,1
Siwan,Hussainganj,U.M. S. Markan Udru.,10160904301,1,0,0,1,0,1
Siwan,Hussainganj,"Uchch Madhyamik Vidyalay, Habibnagar",10160910303,1,0,0,1,0,1
Siwan,Hussainganj,"Uchch Madhyamik Vidyalay, Harihans West",10160905513,1,0,0,1,0,1
Siwan,Hussainganj,Upgraded High School  Machakna,10160902401,1,0,0,1,0,1
